id,date,hour,lan,lon
AL131995,19950911,1200,51.5,-48.5
AL131995,19950911,1800,55.0,-46.0
AL131995,19950912,0000,57.0,-45.0
AL131995,19950912,0600,58.0,-44.0
AL131995,19950912,1200,59.0,-42.0
AL131995,19950912,1800,60.0,-40.0
AL141995,19950909,1200,17.9,-41.9
AL141995,19950909,1800,18.3,-43.3
AL141995,19950910,0000,18.7,-44.6
AL141995,19950910,0600,19.1,-46.1
AL141995,19950910,1200,20.0,-47.8
AL141995,19950910,1800,20.8,-49.3
AL141995,19950911,0000,21.7,-50.9
AL141995,19950911,0600,22.6,-52.2
AL141995,19950911,1200,23.4,-53.4
AL141995,19950911,1800,24.3,-54.5
AL141995,19950912,0000,25.0,-55.7
AL141995,19950912,0600,25.5,-56.3
AL141995,19950912,1200,25.8,-57.2
AL141995,19950912,1800,26.3,-57.9
AL141995,19950913,0000,26.5,-58.9
AL141995,19950913,0600,26.4,-60.0
AL141995,19950913,1200,25.8,-61.3
AL151995,19950912,1800,11.7,-50.9
AL151995,19950913,0000,11.8,-52.7
AL151995,19950913,0600,11.9,-54.3
AL151995,19950913,1200,12.1,-55.4
AL151995,19950913,1800,12.5,-56.5
AL151995,19950914,0000,13.0,-57.7
AL151995,19950914,0600,13.5,-58.8
AL151995,19950914,1200,14.2,-59.8
AL151995,19950914,1800,15.0,-60.8
AL151995,19950914,2100,15.5,-61.3
AL151995,19950915,0000,15.8,-61.7
AL151995,19950915,0600,16.5,-62.8
AL151995,19950915,1200,16.8,-63.5
AL151995,19950915,1800,17.4,-64.2
AL151995,19950916,0000,17.9,-64.7
AL151995,19950916,0600,18.5,-65.2
AL151995,19950916,1200,19.0,-65.8
AL151995,19950916,1800,19.7,-66.4
AL151995,19950917,0000,20.4,-67.0
AL151995,19950917,0300,20.7,-67.1
AL151995,19950917,0600,21.2,-67.5
AL151995,19950917,1200,22.0,-68.2
AL151995,19950917,1800,22.9,-68.8
AL151995,19950918,0000,24.0,-69.1
AL151995,19950918,0600,25.0,-69.4
AL151995,19950918,1200,26.1,-69.5
AL151995,19950918,1800,27.2,-69.3
AL151995,19950919,0000,28.4,-69.0
AL151995,19950919,0600,29.6,-68.6
AL151995,19950919,1200,31.0,-68.2
AL151995,19950919,1800,32.6,-67.7
AL151995,19950920,0000,34.2,-66.8
AL151995,19950920,0600,35.8,-66.1
AL151995,19950920,1200,37.3,-65.2
AL151995,19950920,1800,38.3,-64.3
AL151995,19950921,0000,39.0,-63.3
AL151995,19950921,0600,39.3,-61.9
AL151995,19950921,1200,39.4,-60.6
AL151995,19950921,1800,39.6,-59.3
AL151995,19950922,0000,39.8,-58.3
AL151995,19950922,0600,39.7,-57.6
AL151995,19950922,1200,39.4,-57.1
AL151995,19950922,1800,39.0,-56.8
AL151995,19950923,0000,38.4,-56.7
AL151995,19950923,0600,37.8,-56.7
AL151995,19950923,1200,37.1,-56.7
AL151995,19950923,1800,36.6,-56.8
AL151995,19950924,0000,35.9,-57.2
AL151995,19950924,0600,35.0,-58.1
AL151995,19950924,1200,33.8,-57.7
AL151995,19950924,1800,33.0,-57.0
AL151995,19950925,0000,32.6,-56.6
AL151995,19950925,0600,32.0,-56.3
AL151995,19950925,1200,31.1,-56.0
AL151995,19950925,1800,30.9,-55.1
AL151995,19950926,0000,31.0,-54.7
AL151995,19950926,0600,31.1,-54.2
AL151995,19950926,1200,31.3,-53.8
AL151995,19950926,1800,31.5,-53.4
AL151995,19950927,0000,31.7,-53.1
AL151995,19950927,0600,31.8,-52.6
AL151995,19950927,1200,32.2,-52.1
AL151995,19950927,1800,32.6,-51.7
AL151995,19950928,0000,32.9,-51.4
AL151995,19950928,0600,33.2,-51.1
AL151995,19950928,1200,33.6,-50.9
AL151995,19950928,1800,34.0,-50.6
AL151995,19950929,0000,34.3,-49.9
AL151995,19950929,0600,34.8,-49.1
AL151995,19950929,1200,35.3,-48.2
AL151995,19950929,1800,35.3,-47.2
AL151995,19950930,0000,34.9,-47.7
AL151995,19950930,0600,34.6,-48.5
AL151995,19950930,1200,34.6,-49.3
AL151995,19950930,1800,34.7,-50.0
AL151995,19951001,0000,34.8,-50.5
AL151995,19951001,0600,35.0,-51.0
AL151995,19951001,1200,35.2,-51.5
AL151995,19951001,1800,35.3,-51.9
AL161995,19950926,1800,10.4,-37.7
AL161995,19950927,0000,10.9,-39.0
AL161995,19950927,0600,11.4,-40.0
AL161995,19950927,1200,12.1,-40.6
AL161995,19950927,1800,12.8,-41.0
AL161995,19950928,0000,13.5,-41.5
AL161995,19950928,0600,14.0,-42.0
AL161995,19950928,1200,14.5,-42.4
AL161995,19950928,1800,15.2,-42.6
AL161995,19950929,0000,15.9,-42.6
AL161995,19950929,0600,16.5,-42.2
AL161995,19950929,1200,17.4,-41.9
AL161995,19950929,1800,18.2,-41.2
AL161995,19950930,0000,18.9,-40.6
AL161995,19950930,0600,19.4,-40.3
AL161995,19950930,1200,19.7,-40.2
AL161995,19950930,1800,19.8,-40.1
AL161995,19951001,0000,19.9,-40.2
AL161995,19951001,0600,20.0,-40.3
AL161995,19951001,1200,20.1,-40.4
AL161995,19951001,1800,20.5,-40.4
AL161995,19951002,0000,20.9,-40.2
AL161995,19951002,0600,21.5,-40.1
AL161995,19951002,1200,22.4,-40.0
AL161995,19951002,1800,23.5,-40.1
AL161995,19951003,0000,24.7,-40.3
AL161995,19951003,0600,25.7,-41.0
AL161995,19951003,1200,26.7,-41.8
AL161995,19951003,1800,27.6,-42.4
AL161995,19951004,0000,28.5,-42.8
AL161995,19951004,0600,29.5,-43.1
AL161995,19951004,1200,30.4,-43.1
AL161995,19951004,1800,31.3,-43.0
AL161995,19951005,0000,31.9,-42.7
AL161995,19951005,0600,32.2,-42.3
AL161995,19951005,1200,32.4,-41.5
AL161995,19951005,1800,32.4,-40.5
AL161995,19951006,0000,32.5,-39.4
AL161995,19951006,0600,32.5,-38.2
AL161995,19951006,1200,32.5,-36.9
AL161995,19951006,1800,32.7,-35.3
AL161995,19951007,0000,33.2,-33.5
AL161995,19951007,0600,34.0,-31.0
AL161995,19951007,1200,35.0,-29.5
AL161995,19951007,1800,36.0,-28.0
AL171995,19950927,1800,19.1,-87.3
AL171995,19950928,0000,19.4,-87.5
AL171995,19950928,0600,19.4,-87.9
AL171995,19950928,1200,19.3,-88.2
AL171995,19950928,1800,19.3,-88.4
AL171995,19950929,0000,19.4,-88.4
AL171995,19950929,0600,19.5,-88.4
AL171995,19950929,1200,19.6,-88.3
AL171995,19950929,1800,19.8,-88.2
AL171995,19950930,0000,20.1,-88.2
AL171995,19950930,0600,20.6,-88.3
AL171995,19950930,1200,21.1,-88.5
AL171995,19950930,1800,21.4,-89.1
AL171995,19951001,0000,21.3,-89.9
AL171995,19951001,0600,21.1,-90.7
AL171995,19951001,1200,20.9,-91.2
AL171995,19951001,1800,20.8,-91.6
AL171995,19951002,0000,20.7,-91.9
AL171995,19951002,0600,20.8,-92.1
AL171995,19951002,1200,21.0,-92.3
AL171995,19951002,1800,21.2,-92.3
AL171995,19951003,0000,21.7,-92.2
AL171995,19951003,0600,22.2,-92.0
AL171995,19951003,1200,22.8,-91.6
AL171995,19951003,1800,23.5,-91.0
AL171995,19951004,0000,24.5,-90.1
AL171995,19951004,0600,25.9,-89.4
AL171995,19951004,1000,26.6,-88.8
AL171995,19951004,1200,27.3,-88.5
AL171995,19951004,1800,29.0,-87.7
AL171995,19951004,2200,30.3,-87.1
AL171995,19951005,0000,31.0,-86.8
AL171995,19951005,0600,33.2,-86.2
AL171995,19951005,1200,35.4,-85.7
AL171995,19951005,1800,38.5,-83.5
AL171995,19951006,0000,40.5,-82.3
AL171995,19951006,0600,42.0,-80.5
AL171995,19951006,1200,43.3,-78.4
AL171995,19951006,1800,44.5,-76.5
AL181995,19951004,1800,8.3,-31.4
AL181995,19951005,0000,8.4,-32.8
AL181995,19951005,0600,9.3,-35.1
AL181995,19951005,1200,10.2,-37.5
AL181995,19951005,1800,11.1,-40.1
AL181995,19951006,0000,11.5,-41.9
AL181995,19951006,0600,12.0,-44.0
AL181995,19951006,1200,12.2,-45.8
AL181995,19951006,1800,12.4,-47.5
AL181995,19951007,0000,12.5,-48.8
AL181995,19951007,0600,12.7,-50.0
AL181995,19951007,1200,12.8,-51.1
AL181995,19951007,1800,12.6,-52.3
AL181995,19951008,0000,12.5,-53.9
AL181995,19951008,0600,12.3,-55.7
AL181995,19951008,1200,12.1,-57.5
AL191995,19951007,1800,14.0,-82.1
AL191995,19951008,0000,14.2,-82.7
AL191995,19951008,0600,14.8,-83.0
AL191995,19951008,1200,15.0,-83.2
AL191995,19951008,1800,15.7,-83.2
AL191995,19951009,0000,16.5,-83.1
AL191995,19951009,0600,17.2,-83.0
AL191995,19951009,1200,17.9,-82.9
AL191995,19951009,1800,18.4,-82.9
AL191995,19951010,0000,18.9,-83.7
AL191995,19951010,0600,19.2,-84.3
AL191995,19951010,1200,19.4,-85.0
AL191995,19951010,1800,19.9,-86.0
AL191995,19951010,2152,20.0,-86.7
AL191995,19951011,0000,20.0,-87.0
AL191995,19951011,0200,20.0,-87.6
AL191995,19951011,0600,20.0,-88.1
AL191995,19951011,1200,19.9,-89.1
AL191995,19951011,1800,19.7,-90.0
AL191995,19951012,0000,19.5,-90.8
AL191995,19951012,0600,19.5,-91.5
AL191995,19951012,1200,19.5,-92.2
AL191995,19951012,1800,19.7,-92.6
AL191995,19951013,0000,20.1,-92.8
AL191995,19951013,0600,20.5,-93.1
AL191995,19951013,1200,21.0,-93.6
AL191995,19951013,1800,21.4,-93.9
AL191995,19951014,0000,21.8,-93.9
AL191995,19951014,0600,22.2,-93.9
AL191995,19951014,1200,22.3,-93.8
AL191995,19951014,1800,22.3,-93.3
AL191995,19951015,0000,21.8,-92.9
AL191995,19951015,0600,21.4,-92.4
AL191995,19951015,1200,21.0,-91.9
AL191995,19951015,1800,20.6,-91.6
AL191995,19951016,0000,20.4,-91.5
AL191995,19951016,0600,20.3,-91.7
AL191995,19951016,1200,20.3,-92.0
AL191995,19951016,1800,20.4,-92.2
AL191995,19951017,0000,20.6,-92.4
AL191995,19951017,0600,20.9,-92.6
AL191995,19951017,1200,21.2,-92.9
AL191995,19951017,1800,21.3,-93.1
AL191995,19951018,0000,21.5,-93.3
AL191995,19951018,0600,21.8,-93.6
AL191995,19951018,1200,22.2,-94.2
AL191995,19951018,1800,22.3,-94.7
AL191995,19951019,0000,22.3,-95.1
AL191995,19951019,0600,22.4,-95.4
AL191995,19951019,1200,22.3,-95.5
AL191995,19951019,1800,22.3,-95.6
AL191995,19951020,0000,22.4,-95.6
AL191995,19951020,0600,22.0,-95.5
AL191995,19951020,1200,21.5,-95.5
AL191995,19951020,1800,20.5,-95.5
AL191995,19951021,0000,19.5,-96.0
AL201995,19951020,1200,13.8,-53.8
AL201995,19951020,1800,14.8,-54.5
AL201995,19951021,0000,16.0,-55.1
AL201995,19951021,0600,17.6,-55.9
AL201995,19951021,1200,19.0,-56.3
AL201995,19951021,1800,20.1,-56.6
AL201995,19951022,0000,21.2,-56.7
AL201995,19951022,0600,21.8,-56.8
AL201995,19951022,1200,22.0,-57.7
AL201995,19951022,1800,21.5,-58.5
AL201995,19951023,0000,20.9,-59.5
AL201995,19951023,0600,20.1,-60.4
AL201995,19951023,1200,19.4,-61.0
AL201995,19951023,1800,19.0,-61.7
AL201995,19951024,0000,18.6,-62.3
AL201995,19951024,0600,18.3,-63.0
AL201995,19951024,1200,18.0,-63.7
AL201995,19951024,1800,17.7,-64.3
AL201995,19951025,0000,17.5,-64.5
AL211995,19951027,0000,24.6,-59.2
AL211995,19951027,0600,25.3,-58.6
AL211995,19951027,1200,26.2,-57.9
AL211995,19951027,1800,27.1,-57.1
AL211995,19951028,0000,27.2,-56.6
AL211995,19951028,0600,27.3,-56.2
AL211995,19951028,1200,27.2,-55.7
AL211995,19951028,1800,27.5,-54.7
AL211995,19951029,0000,28.4,-54.2
AL211995,19951029,0600,29.6,-54.2
AL211995,19951029,1200,30.5,-54.9
AL211995,19951029,1800,31.2,-55.3
AL211995,19951030,0000,31.8,-54.8
AL211995,19951030,0600,32.6,-54.2
AL211995,19951030,1200,33.1,-53.4
AL211995,19951030,1800,33.8,-51.8
AL211995,19951031,0000,34.6,-50.1
AL211995,19951031,0600,35.4,-48.3
AL211995,19951031,1200,36.2,-45.8
AL211995,19951031,1800,37.1,-43.2
AL211995,19951101,0000,37.8,-40.4
AL211995,19951101,0600,37.7,-37.9
AL211995,19951101,1200,37.4,-35.4
AL211995,19951101,1800,37.7,-31.8
AL211995,19951102,0000,39.2,-28.2
AL211995,19951102,0600,41.8,-25.7
AL211995,19951102,1200,44.5,-24.0
AL211995,19951102,1800,47.5,-23.0
AL211995,19951103,0000,50.5,-24.0
AL011996,19960617,1800,26.8,-77.8
AL011996,19960618,0000,27.7,-78.3
AL011996,19960618,0600,28.6,-78.8
AL011996,19960618,1200,29.7,-78.8
AL011996,19960618,1800,30.6,-78.7
AL011996,19960619,0000,31.5,-78.7
AL011996,19960619,0600,32.3,-78.6
AL011996,19960619,1200,33.2,-78.1
AL011996,19960619,1800,33.9,-77.3
AL011996,19960620,0000,34.7,-76.4
AL011996,19960620,0600,35.5,-75.4
AL011996,19960620,1200,36.4,-74.1
AL011996,19960620,1800,36.9,-72.5
AL011996,19960621,0000,37.3,-70.3
AL011996,19960621,0600,37.3,-66.5
AL011996,19960621,1200,37.5,-62.0
AL011996,19960621,1800,37.8,-56.2
AL011996,19960622,0000,38.5,-50.5
AL011996,19960622,0600,40.0,-47.0
AL011996,19960622,1200,41.0,-43.0
AL011996,19960622,1800,42.5,-40.0
AL011996,19960623,0000,44.0,-37.0
AL021996,19960705,0000,9.8,-34.0
AL021996,19960705,0600,10.2,-36.3
AL021996,19960705,1200,11.0,-39.0
AL021996,19960705,1800,12.0,-41.2
AL021996,19960706,0000,12.7,-43.9
AL021996,19960706,0600,13.1,-46.6
AL021996,19960706,1200,13.7,-48.7
AL021996,19960706,1800,14.2,-51.0
AL021996,19960707,0000,14.9,-52.9
AL021996,19960707,0600,15.6,-54.8
AL021996,19960707,1200,16.4,-56.9
AL021996,19960707,1800,16.5,-58.4
AL021996,19960708,0000,17.0,-60.1
AL021996,19960708,0600,17.5,-61.8
AL021996,19960708,1200,18.0,-63.5
AL021996,19960708,1800,18.6,-64.9
AL021996,19960709,0000,19.4,-66.1
AL021996,19960709,0600,20.3,-67.7
AL021996,19960709,1200,21.4,-69.4
AL021996,19960709,1800,22.5,-71.1
AL021996,19960710,0000,23.6,-72.6
AL021996,19960710,0600,24.5,-74.0
AL021996,19960710,1200,25.4,-75.3
AL021996,19960710,1800,26.4,-75.8
AL021996,19960711,0000,27.5,-76.4
AL021996,19960711,0600,28.3,-76.8
AL021996,19960711,1200,29.2,-77.5
AL021996,19960711,1800,30.0,-78.0
AL021996,19960712,0000,30.7,-78.3
AL021996,19960712,0600,31.2,-78.6
AL021996,19960712,1200,32.2,-78.4
AL021996,19960712,1800,33.6,-78.1
AL021996,19960712,2000,34.3,-77.8
AL021996,19960713,0000,35.0,-77.6
AL021996,19960713,0600,36.7,-77.0
AL021996,19960713,1200,38.3,-76.1
AL021996,19960713,1800,40.2,-74.5
AL021996,19960714,0000,42.1,-71.9
AL021996,19960714,0600,44.1,-69.0
AL021996,19960714,1200,46.0,-66.0
AL021996,19960714,1800,47.0,-62.0
AL021996,19960715,0000,48.0,-57.0
AL021996,19960715,0600,49.0,-52.0
AL021996,19960715,1200,51.0,-47.0
AL021996,19960715,1800,54.0,-44.0
AL021996,19960716,0000,57.5,-42.5
AL021996,19960716,0600,58.5,-42.5
AL021996,19960716,1200,59.5,-42.0
AL021996,19960716,1800,59.8,-41.0
AL021996,19960717,0000,60.0,-40.0
AL021996,19960717,0600,60.5,-39.0
AL031996,19960724,1800,11.8,-62.6
AL031996,19960725,0000,11.9,-64.7
AL031996,19960725,0600,11.9,-66.5
AL031996,19960725,1200,12.1,-68.1
AL031996,19960725,1800,12.3,-69.6
AL031996,19960726,0000,12.4,-71.0
AL031996,19960726,0600,12.4,-72.7
AL031996,19960726,1200,12.3,-74.5
AL031996,19960726,1800,11.9,-76.1
AL031996,19960727,0000,11.7,-77.2
AL031996,19960727,0600,11.6,-78.1
AL031996,19960727,1200,11.6,-79.5
AL031996,19960727,1800,11.8,-81.0
AL031996,19960728,0000,12.0,-82.6
AL031996,19960728,0400,12.2,-83.9
AL031996,19960728,0600,12.3,-84.2
AL031996,19960728,1200,12.7,-86.2
AL031996,19960728,1800,13.1,-87.9
AL041996,19960819,0600,17.3,-80.2
AL041996,19960819,1200,17.8,-81.7
AL041996,19960819,1800,18.2,-83.0
AL041996,19960820,0000,18.6,-84.4
AL041996,19960820,0600,18.8,-85.7
AL041996,19960820,1200,19.0,-86.9
AL041996,19960820,1730,19.1,-87.7
AL041996,19960820,1800,19.2,-87.8
AL041996,19960821,0000,19.2,-88.7
AL041996,19960821,0600,19.3,-89.5
AL041996,19960821,1200,19.4,-90.1
AL041996,19960821,1800,19.5,-90.7
AL041996,19960822,0000,19.7,-91.4
AL041996,19960822,0600,20.1,-92.6
AL041996,19960822,1200,20.4,-93.7
AL041996,19960822,1800,20.6,-94.2
AL041996,19960823,0000,20.9,-94.9
AL041996,19960823,0600,21.3,-96.1
AL041996,19960823,1200,21.6,-97.7
AL041996,19960823,1800,21.6,-99.3
AL041996,19960824,0000,21.6,-100.9
AL041996,19960824,0600,21.6,-102.5
AL041996,19960824,1200,21.7,-104.0
AL041996,19960824,1800,21.7,-105.7
AL041996,19960825,0000,21.8,-107.3
AL051996,19960819,1800,12.4,-19.9
AL051996,19960820,0000,12.4,-20.7
AL051996,19960820,0600,12.4,-21.6
AL051996,19960820,1200,12.5,-22.6
AL051996,19960820,1800,12.6,-23.8
AL051996,19960821,0000,12.6,-25.3
AL051996,19960821,0600,12.8,-26.7
AL051996,19960821,1200,12.9,-27.9
AL051996,19960821,1800,13.0,-29.2
AL051996,19960822,0000,13.1,-30.3
AL051996,19960822,0600,13.2,-31.6
AL051996,19960822,1200,13.4,-32.9
AL051996,19960822,1800,13.5,-34.4
AL051996,19960823,0000,13.7,-35.8
AL051996,19960823,0600,13.8,-37.0
AL051996,19960823,1200,13.9,-38.3
AL051996,19960823,1800,14.0,-39.8
AL051996,19960824,0000,14.1,-41.1
AL051996,19960824,0600,14.1,-42.4
AL051996,19960824,1200,14.4,-43.6
AL051996,19960824,1800,14.6,-44.7
AL051996,19960825,0000,15.0,-45.8
AL051996,19960825,0600,15.4,-47.0
AL051996,19960825,1200,15.9,-48.3
AL051996,19960825,1800,16.5,-49.6
AL051996,19960826,0000,17.0,-50.9
AL051996,19960826,0600,17.5,-52.0
AL051996,19960826,1200,17.9,-53.2
AL051996,19960826,1800,18.4,-54.5
AL051996,19960827,0000,18.9,-55.6
AL051996,19960827,0600,19.5,-56.9
AL051996,19960827,1200,20.0,-58.1
AL051996,19960827,1800,20.4,-59.3
AL051996,19960828,0000,20.9,-60.4
AL051996,19960828,0600,21.3,-61.7
AL051996,19960828,1200,21.9,-63.2
AL051996,19960828,1800,22.3,-64.6
AL051996,19960829,0000,22.9,-65.9
AL051996,19960829,0600,23.4,-67.1
AL051996,19960829,1200,24.0,-68.1
AL051996,19960829,1800,24.7,-69.0
AL051996,19960830,0000,25.5,-69.5
AL051996,19960830,0600,26.4,-69.9
AL051996,19960830,1200,27.4,-70.2
AL051996,19960830,1800,28.5,-70.5
AL051996,19960831,0000,29.5,-70.5
AL051996,19960831,0600,30.4,-70.6
AL051996,19960831,1200,31.6,-70.3
AL051996,19960831,1800,32.7,-70.1
AL051996,19960901,0000,34.0,-70.1
AL051996,19960901,0600,35.2,-70.1
AL051996,19960901,1200,36.5,-70.2
AL051996,19960901,1800,37.5,-70.0
AL051996,19960902,0000,38.7,-69.5
AL051996,19960902,0600,39.8,-69.4
AL051996,19960902,1200,40.5,-68.3
AL051996,19960902,1800,41.3,-67.3
AL051996,19960903,0000,42.0,-66.8
AL051996,19960903,0600,42.2,-66.0
AL051996,19960903,1200,42.5,-65.0
AL051996,19960903,1800,42.7,-63.0
AL051996,19960904,0000,43.2,-59.8
AL051996,19960904,0600,43.3,-57.5
AL051996,19960904,1200,43.4,-55.5
AL051996,19960904,1800,43.5,-53.5
AL051996,19960905,0000,43.5,-51.5
AL051996,19960905,0600,43.5,-50.0
AL051996,19960905,1200,43.5,-48.5
AL051996,19960905,1800,43.7,-47.5
AL051996,19960906,0000,44.5,-46.0
AL051996,19960906,0600,46.0,-44.0
AL051996,19960906,1200,48.0,-43.0
AL051996,19960906,1800,50.0,-41.0
AL061996,19960823,1200,14.0,-21.0
AL061996,19960823,1800,14.1,-22.8
AL061996,19960824,0000,14.2,-24.8
AL061996,19960824,0600,14.2,-26.6
AL061996,19960824,1200,14.1,-28.2
AL061996,19960824,1800,14.1,-29.6
AL061996,19960825,0000,14.1,-30.8
AL061996,19960825,0600,14.3,-32.0
AL061996,19960825,1200,14.6,-33.4
AL061996,19960825,1800,14.7,-35.1
AL061996,19960826,0000,14.9,-37.0
AL061996,19960826,0600,15.1,-38.6
AL061996,19960826,1200,15.3,-40.0
AL061996,19960826,1800,15.2,-41.4
AL061996,19960827,0000,14.9,-42.7
AL061996,19960827,0600,14.7,-43.8
AL061996,19960827,1200,14.6,-44.9
AL061996,19960827,1800,14.6,-46.1
AL061996,19960828,0000,14.6,-47.5
AL061996,19960828,0600,15.0,-49.1
AL061996,19960828,1200,15.5,-50.7
AL061996,19960828,1800,15.9,-52.3
AL061996,19960829,0000,16.4,-53.7
AL061996,19960829,0600,17.0,-55.0
AL061996,19960829,1200,17.8,-56.3
AL061996,19960829,1800,18.6,-57.5
AL061996,19960830,0000,19.1,-58.5
AL061996,19960830,0600,19.4,-59.4
AL061996,19960830,1200,19.8,-60.1
AL061996,19960830,1800,20.2,-60.6
AL061996,19960831,0000,20.5,-60.9
AL061996,19960831,0600,20.8,-61.2
AL061996,19960831,1200,21.1,-61.4
AL061996,19960831,1800,21.5,-61.7
AL061996,19960901,0000,21.7,-62.1
AL061996,19960901,0600,21.9,-62.6
AL061996,19960901,1200,22.2,-63.2
AL061996,19960901,1800,22.5,-63.9
AL061996,19960902,0000,22.9,-64.7
AL061996,19960902,0600,23.3,-65.7
AL061996,19960902,1200,23.6,-66.7
AL061996,19960902,1800,23.9,-67.9
AL061996,19960903,0000,24.2,-69.0
AL061996,19960903,0600,24.4,-70.1
AL061996,19960903,1200,24.7,-71.2
AL061996,19960903,1800,25.2,-72.2
AL061996,19960904,0000,25.7,-73.1
AL061996,19960904,0600,26.4,-73.9
AL061996,19960904,1200,27.0,-74.7
AL061996,19960904,1800,27.7,-75.5
AL061996,19960905,0000,28.6,-76.1
AL061996,19960905,0600,29.8,-76.7
AL061996,19960905,1200,31.0,-77.2
AL061996,19960905,1800,32.3,-77.8
AL061996,19960906,0000,33.7,-78.0
AL061996,19960906,0030,33.9,-78.0
AL061996,19960906,0600,35.2,-78.7
AL061996,19960906,1200,36.7,-79.0
AL061996,19960906,1800,38.0,-79.4
AL061996,19960907,0000,39.2,-79.9
AL061996,19960907,0600,40.4,-80.4
AL061996,19960907,1200,41.2,-80.5
AL061996,19960907,1800,42.0,-80.4
AL061996,19960908,0000,42.8,-80.1
AL061996,19960908,0600,43.4,-79.9
AL061996,19960908,1200,44.0,-79.0
AL061996,19960908,1800,44.5,-77.6
AL061996,19960909,0000,44.9,-75.9
AL061996,19960909,0600,45.4,-74.0
AL061996,19960909,1200,45.7,-72.3
AL061996,19960909,1800,46.0,-71.1
AL061996,19960910,0000,46.7,-70.0
AL071996,19960826,0000,12.7,-23.0
AL071996,19960826,0600,12.7,-24.1
AL071996,19960826,1200,12.5,-25.3
AL071996,19960826,1800,12.3,-26.6
AL071996,19960827,0000,12.1,-27.8
AL071996,19960827,0600,11.7,-28.8
AL071996,19960827,1200,11.1,-30.0
AL071996,19960827,1800,10.6,-31.0
AL071996,19960828,0000,10.4,-31.8
AL071996,19960828,0600,10.6,-32.7
AL071996,19960828,1200,11.0,-33.6
AL071996,19960828,1800,11.8,-34.4
AL071996,19960829,0000,12.5,-35.2
AL071996,19960829,0600,13.1,-36.2
AL071996,19960829,1200,13.7,-37.2
AL071996,19960829,1800,14.4,-38.0
AL071996,19960830,0000,15.2,-38.4
AL071996,19960830,0600,15.8,-38.9
AL071996,19960830,1200,16.2,-39.5
AL071996,19960830,1800,16.6,-40.4
AL071996,19960831,0000,17.1,-41.1
AL071996,19960831,0600,17.7,-41.8
AL071996,19960831,1200,18.3,-42.5
AL071996,19960831,1800,18.7,-43.2
AL071996,19960901,0000,19.3,-43.8
AL071996,19960901,0600,19.9,-44.5
AL071996,19960901,1200,20.5,-45.4
AL071996,19960901,1800,20.9,-46.5
AL071996,19960902,0000,21.3,-47.7
AL081996,19960903,1200,14.9,-41.0
AL081996,19960903,1800,14.9,-42.7
AL081996,19960904,0000,14.8,-44.1
AL081996,19960904,0600,14.7,-45.4
AL081996,19960904,1200,14.6,-46.6
AL081996,19960904,1800,14.7,-47.5
AL081996,19960905,0000,14.9,-48.4
AL081996,19960905,0600,14.8,-49.5
AL081996,19960905,1200,14.5,-51.1
AL081996,19960905,1800,14.3,-52.6
AL081996,19960906,0000,14.4,-53.6
AL081996,19960906,0600,14.6,-54.3
AL081996,19960906,1200,14.7,-55.1
AL081996,19960906,1800,14.9,-55.7
AL081996,19960907,0000,15.2,-57.0
AL081996,19960907,0600,15.4,-58.3
AL081996,19960907,1200,15.6,-59.6
AL081996,19960907,1800,15.8,-60.4
AL081996,19960908,0000,16.1,-61.2
AL081996,19960908,0600,16.1,-62.0
AL081996,19960908,1200,16.1,-62.8
AL081996,19960908,1800,16.1,-63.6
AL081996,19960909,0000,16.1,-64.1
AL081996,19960909,0600,16.1,-64.5
AL081996,19960909,1200,16.3,-65.0
AL081996,19960909,1800,16.6,-65.6
AL081996,19960910,0000,17.1,-66.1
AL081996,19960910,0600,18.0,-66.9
AL081996,19960910,1200,18.3,-67.8
AL081996,19960910,1800,18.9,-68.4
AL081996,19960911,0000,19.5,-68.9
AL081996,19960911,0600,20.1,-69.5
AL081996,19960911,1200,20.9,-70.1
AL081996,19960911,1800,21.6,-70.6
AL081996,19960912,0000,22.3,-71.1
AL081996,19960912,0600,23.0,-71.4
AL081996,19960912,1200,23.9,-71.8
AL081996,19960912,1800,24.7,-71.8
AL081996,19960913,0000,25.9,-71.5
AL081996,19960913,0600,27.2,-71.4
AL081996,19960913,1200,29.0,-70.9
AL081996,19960913,1800,31.0,-70.3
AL081996,19960914,0000,33.3,-69.5
AL081996,19960914,0600,35.9,-68.4
AL081996,19960914,1200,38.5,-67.1
AL081996,19960914,1800,42.0,-65.2
AL081996,19960915,0000,44.3,-63.3
AL081996,19960915,0300,44.8,-62.5
AL081996,19960915,0600,45.5,-61.5
AL081996,19960915,1200,46.3,-59.1
AL081996,19960915,1800,46.0,-55.0
AL081996,19960916,0000,46.0,-54.0
AL081996,19960916,0600,45.0,-50.0
AL091996,19960924,1200,8.6,-23.3
AL091996,19960924,1800,9.2,-25.2
AL091996,19960925,0000,9.9,-26.9
AL091996,19960925,0600,10.3,-28.5
AL091996,19960925,1200,10.7,-30.0
AL091996,19960925,1800,11.0,-31.7
AL091996,19960926,0000,11.2,-32.8
AL091996,19960926,0600,11.7,-34.2
AL091996,19960926,1200,12.4,-35.8
AL091996,19960926,1800,12.8,-37.1
AL091996,19960927,0000,13.1,-38.6
AL091996,19960927,0600,13.7,-39.8
AL091996,19960927,1200,14.1,-41.1
AL091996,19960927,1800,14.9,-42.2
AL091996,19960928,0000,15.8,-42.9
AL091996,19960928,0600,16.7,-43.1
AL091996,19960928,1200,17.8,-43.2
